177.34	-0.068
177.56	-0.068
177.78	-0.068
178.00	-0.000
178.22	-0.000
178.44	-0.255
178.66	-0.261
178.89	-0.249
179.11	-0.569
179.33	-0.758
179.55	-0.504
179.77	-0.341
179.99	-0.049
180.21	0.077
180.43	0.146
180.65	0.196
180.87	0.106
181.09	0.048
181.31	0.057
181.53	0.091
181.75	0.081
181.97	0.079
182.19	0.099
182.41	0.102
182.63	0.117
182.85	0.168
183.07	0.191
183.30	0.202
183.52	0.202
183.74	0.227
183.96	0.238
184.18	0.200
184.40	0.213
184.62	0.224
184.84	0.197
185.06	0.185
185.28	0.216
185.50	0.276
185.72	0.281
185.94	0.299
186.16	0.342
186.38	0.380
186.60	0.389
186.82	0.424
187.04	0.474
187.26	0.485
187.48	0.492
187.70	0.544
187.92	0.573
188.14	0.612
188.36	0.627
188.58	0.665
188.80	0.692
189.02	0.741
189.24	0.767
189.46	0.774
189.68	0.785
189.90	0.840
190.12	0.866
190.34	0.872
190.56	0.881
190.78	0.913
191.00	0.897
191.22	0.930
191.44	0.972
191.66	0.995
191.88	0.983
192.10	0.974
192.32	1.018
192.54	1.047
192.76	1.052
192.98	1.090
193.20	1.101
193.42	1.111
193.64	1.128
193.86	1.177
194.08	1.201
194.30	1.182
194.52	1.194
194.74	1.196
194.96	1.207
195.18	1.222
195.40	1.209
195.62	1.215
195.84	1.196
196.06	1.221
196.28	1.204
196.50	1.197
196.72	1.213
196.94	1.221
197.16	1.228
197.38	1.266
197.60	1.267
197.82	1.283
198.04	1.282
198.26	1.321
198.48	1.340
198.70	1.339
198.92	1.343
199.13	1.333
199.35	1.303
199.57	1.296
199.79	1.284
200.01	1.294
200.23	1.279
200.45	1.279
200.67	1.299
200.89	1.294
201.11	1.303
201.33	1.316
201.55	1.325
201.77	1.344
201.99	1.334
202.21	1.345
202.43	1.351
202.65	1.331
202.87	1.337
203.09	1.336
203.31	1.353
203.52	1.367
203.74	1.375
203.96	1.409
204.18	1.444
204.40	1.465
204.62	1.496
204.84	1.522
205.06	1.562
205.28	1.562
205.50	1.567
205.72	1.574
205.94	1.553
206.16	1.541
206.38	1.539
206.59	1.558
206.81	1.571
207.03	1.581
207.25	1.582
207.47	1.581
207.69	1.570
207.91	1.578
208.13	1.579
208.35	1.595
208.57	1.572
208.79	1.583
209.01	1.561
209.22	1.564
209.44	1.571
209.66	1.596
209.88	1.604
210.10	1.624
210.32	1.614
210.54	1.635
210.76	1.611
210.98	1.618
211.20	1.638
211.42	1.639
211.63	1.645
211.85	1.661
212.07	1.665
212.29	1.675
212.51	1.683
212.73	1.690
212.95	1.705
213.17	1.681
213.39	1.674
213.60	1.664
213.82	1.655
214.04	1.646
214.26	1.652
214.48	1.663
214.70	1.661
214.92	1.656
215.14	1.672
215.35	1.670
215.57	1.661
215.79	1.660
216.01	1.651
216.23	1.642
216.45	1.614
216.67	1.608
216.89	1.605
217.10	1.585
217.32	1.587
217.54	1.593
217.76	1.586
217.98	1.576
218.20	1.563
218.42	1.555
218.64	1.550
218.85	1.532
219.07	1.519
219.29	1.505
219.51	1.487
219.73	1.469
219.95	1.457
220.17	1.439
220.38	1.417
220.60	1.395
220.82	1.372
221.04	1.355
221.26	1.333
221.48	1.309
221.69	1.288
221.91	1.265
222.13	1.245
222.35	1.229
222.57	1.208
222.79	1.190
223.00	1.167
223.22	1.144
223.44	1.122
223.66	1.098
223.88	1.077
224.10	1.055
